(0, 0, 0.0242966, 20.9763, 53.0545, 25.8862, 0.0586298, 0, 0, 0, 0, 0, 0.520012, 8.01172, 8.72975, 14.7151, 43.2186, 18.6029, 3.75745, 1.73322, 0.663949, 0.047294, 0.00533598, 0.017131, 0.162379, 1.87763, 3.01954, 2.88352, 18.4626, 40.0166, 26.9073, 6.45825, 0.189723)
(0, 0, 0.0270584, 19.9656, 52.6585, 27.2186, 0.130271, 0, 0, 0, 0, 0, 0.633345, 7.66961, 8.74214, 14.1267, 41.605, 19.397, 4.86555, 2.10239, 0.801968, 0.0562344, 0.00628957, 0.0199819, 0.232991, 2.42124, 4.10899, 2.70946, 18.7045, 38.2144, 27.1086, 6.26585, 0.207743)
(0, 0, 0.029242, 18.1001, 53.7816, 27.8171, 0.271879, 0, 0, 0, 0, 0, 0.399872, 7.22373, 8.67725, 13.4691, 39.3039, 20.5562, 6.80385, 2.54901, 0.952329, 0.0647833, 0.0071238, 0.0225384, 0.278335, 3.34645, 4.86353, 2.31914, 17.4726, 39.374, 26.0854, 6.00417, 0.226677)
(0, 0, 0.0282216, 26.3239, 53.4533, 20.1761, 0.0184223, 0, 0, 0, 0, 0, 0.210161, 6.77171, 9.70237, 15.9721, 44.4517, 18.8436, 2.30934, 1.21962, 0.483167, 0.0362184, 0.00442663, 0.0160863, 0.0857228, 0.691955, 1.09206, 1.46126, 16.6657, 41.8542, 29.2315, 8.7029, 0.194277)
(0, 0, 0.0474975, 26.3488, 52.342, 21.2429, 0.0188423, 0, 0, 0, 0, 0, 0.406315, 7.61766, 9.08866, 16.9913, 44.6575, 17.1225, 2.30798, 1.25806, 0.510954, 0.0389918, 0.00531426, 0.0186064, 0.0973438, 0.825242, 1.26049, 1.78807, 17.5709, 41.1248, 28.0438, 9.09464, 0.170764)
(0, 0, 0.0371611, 28.82, 53.4562, 17.6738, 0.0127853, 0, 0, 0, 0, 0, 0.125549, 5.92023, 10.3544, 15.3775, 44.6225, 20.2126, 1.9232, 1.02472, 0.408295, 0.0311194, 0.0038826, 0.0168578, 0.0776272, 0.464628, 0.742185, 0.954, 15.0323, 42.1028, 30.4138, 10.0345, 0.157372)
(0, 0, 0.0350768, 26.8036, 53.5642, 19.5809, 0.0162446, 0, 0, 0, 0, 0, 0.204554, 6.87497, 9.56377, 16.0963, 44.7043, 18.7561, 2.14694, 1.15483, 0.463131, 0.0351809, 0.00451792, 0.0169029, 0.0842607, 0.617913, 0.973781, 1.3631, 16.4974, 42.0815, 28.9641, 9.22807, 0.168376)
(0, 0, 0.0380746, 27.1213, 51.5873, 21.2306, 0.0227275, 0, 0, 0, 0, 0, 0.374329, 6.76517, 9.4717, 16.5892, 42.5406, 18.752, 3.07497, 1.69146, 0.687631, 0.0529402, 0.00745002, 0.0268973, 0.128173, 0.894928, 1.43429, 1.65439, 16.7844, 39.4358, 29.5367, 9.86673, 0.230336)
(0, 0, 0.0657068, 29.7164, 52.2348, 17.968, 0.014987, 0, 0, 0, 0, 0, 0.140237, 5.80645, 10.2068, 15.8236, 43.8372, 19.9543, 2.39704, 1.28193, 0.513031, 0.0394497, 0.00499795, 0.0245553, 0.101951, 0.547519, 0.877737, 1.09944, 14.3712, 40.6734, 31.1704, 10.9414, 0.187411)
(0, 0, 0.0282043, 24.88, 51.3972, 23.6665, 0.0281533, 0, 0, 0, 0, 0, 0.613798, 8.22939, 8.5692, 16.9525, 44.391, 16.5413, 2.66003, 1.42173, 0.577666, 0.0433362, 0.00564842, 0.018775, 0.133447, 1.23318, 1.85648, 2.41373, 18.5815, 39.6307, 28.0278, 7.91751, 0.181294)
