(8.80791, 22.1105, 27.3803, 24.8175, 14.8671, 1.9343, 0, 0, 0, 0, 0.0823771, 0, 0, 0, 0, 8.77816, 82.882, 8.33512, 0.00475284, 0, 0, 0, 0, 0, 0, 0, 0, 0.393822, 5.5412, 11.9954, 18.6698, 26.3455, 37.0542)
(7.81994, 19.952, 26.1413, 25.5907, 17.8062, 2.64476, 0, 0, 0, 0, 0.0451067, 0, 0, 0, 0, 5.73525, 88.0411, 6.22208, 0.00155244, 0, 0, 0, 0, 0, 0, 0, 0, 0.759679, 7.2292, 13.8848, 19.7588, 24.3355, 34.032)
(5.94546, 18.8883, 29.5999, 27.8536, 15.7271, 1.8923, 0, 0, 0, 0, 0.093305, 0, 0, 0, 0, 10.0036, 81.4802, 8.50371, 0.012586, 0, 0, 0, 0, 0, 0, 0, 0, 0.374291, 5.60999, 13.0232, 21.2895, 27.5982, 32.1049)
(6.63128, 19.026, 27.268, 24.9913, 19.1184, 2.93863, 0, 0, 0, 0, 0.0264561, 0, 0, 0, 0, 6.54748, 88.0186, 5.4331, 0.000918159, 0, 0, 0, 0, 0, 0, 0, 0, 0.566091, 8.23077, 15.0135, 18.2395, 26.7424, 31.2077)
(8.92134, 21.0769, 27.0634, 23.9247, 16.503, 2.46186, 0, 0, 0, 0, 0.0487396, 0, 0, 0, 0, 6.29835, 88.1328, 5.56752, 0.00137986, 0, 0, 0, 0, 0, 0, 0, 0, 0.486997, 7.01025, 13.314, 18.5368, 24.5015, 36.1505)
(8.15773, 21.2184, 29.5637, 25.7924, 13.2889, 1.90048, 0, 0, 0, 0, 0.0783423, 0, 0, 0, 0, 7.45876, 84.9596, 7.57495, 0.00670675, 0, 0, 0, 0, 0, 0, 0, 0, 0.435338, 4.67018, 11.3988, 19.6598, 27.6995, 36.1363)
(6.02372, 21.1337, 32.0929, 24.5102, 14.2268, 2.00384, 0, 0, 0, 0, 0.0087836, 0, 0, 0, 0, 10.3227, 82.3506, 7.32453, 0.00219944, 0, 0, 0, 0, 0, 0, 0, 0, 0.356193, 3.99155, 12.7236, 17.7537, 30.6383, 34.5367)
(7.64006, 21.7371, 30.1717, 25.3407, 13.1654, 1.91289, 0, 0, 0, 0, 0.0321588, 0, 0, 0, 0, 13.7409, 75.6877, 10.5665, 0.00487017, 0, 0, 0, 0, 0, 0, 0, 0, 0.442678, 4.70898, 11.1269, 19.5549, 27.2876, 36.8788)
(6.81224, 17.8231, 26.866, 25.9219, 19.7107, 2.80411, 0, 0, 0, 0, 0.0619681, 0, 0, 0, 0, 5.78351, 89.6274, 4.58807, 0.000949812, 0, 0, 0, 0, 0, 0, 0, 0, 0.856812, 7.89538, 15.6307, 18.7321, 26.7851, 30.0999)
(8.90353, 25.7585, 29.1178, 22.2542, 12.1516, 1.74074, 0, 0, 0, 0, 0.0735929, 0, 0, 0, 0, 8.29704, 81.9369, 9.75529, 0.0108101, 0, 0, 0, 0, 0, 0, 0, 0, 0.360996, 4.42472, 9.94951, 16.9498, 26.218, 42.0969)
(5.93493, 17.7299, 27.0475, 28.7405, 18.0866, 2.41799, 0, 0, 0, 0, 0.0425801, 0, 0, 0, 0, 7.32949, 87.3633, 5.30361, 0.00352794, 0, 0, 0, 0, 0, 0, 0, 0, 0.497357, 6.51157, 15.683, 21.7372, 26.7556, 28.8153)
(7.55932, 20.0968, 25.1476, 25.5019, 18.999, 2.64904, 0, 0, 0, 0, 0.0463255, 0, 0, 0, 0, 7.40555, 85.4908, 7.10048, 0.00316286, 0, 0, 0, 0, 0, 0, 0, 0, 0.512399, 7.95725, 14.5305, 19.6089, 24.0004, 33.3905)
(6.47797, 17.4763, 25.121, 28.9145, 19.1118, 2.82424, 0, 0, 0, 0, 0.0742103, 0, 0, 0, 0, 7.31622, 87.2972, 5.38475, 0.00183709, 0, 0, 0, 0, 0, 0, 0, 0, 0.848004, 5.8398, 16.9903, 22.1685, 25.0914, 29.0621)
(6.34313, 17.193, 27.3597, 28.6474, 17.7492, 2.66316, 0, 0, 0, 0, 0.0442999, 0, 0, 0, 0, 6.32975, 88.2994, 5.36966, 0.00120091, 0, 0, 0, 0, 0, 0, 0, 0, 0.542842, 6.57031, 15.8281, 21.5003, 26.7067, 28.8517)
(8.29735, 20.1377, 26.3474, 24.9541, 17.7863, 2.43663, 0, 0, 0, 0, 0.0404803, 0, 0, 0, 0, 8.47216, 84.5973, 6.92954, 0.00107388, 0, 0, 0, 0, 0, 0, 0, 0, 0.53163, 7.12165, 14.1425, 19.1737, 24.0303, 35.0002)
(9.28178, 21.2408, 23.3873, 25.5242, 17.9521, 2.4671, 0, 0, 0, 0, 0.146758, 0, 0, 0, 0, 5.48281, 88.9658, 5.54961, 0.00185787, 0, 0, 0, 0, 0, 0, 0, 0, 0.579624, 6.74097, 14.3414, 19.5129, 23.4756, 35.3495)
(6.05811, 18.0814, 28.4519, 26.7824, 17.5005, 3.08904, 0, 0, 0, 0, 0.0366881, 0, 0, 0, 0, 10.6753, 80.8323, 8.48205, 0.0102802, 0, 0, 0, 0, 0, 0, 0, 0, 0.729925, 6.62375, 15.2099, 19.7556, 28.2874, 29.3934)
